ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Month,Year,Month_Year,Age,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
4673,1963,PhD,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,10,2012,2012-10,51,21,1241,5,4,5,54,champions
9937,1979,Graduation,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,1,2014,2014-01,35,17,576,2,3,3,23,at_risk
8779,1985,2n Cycle,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,6,2013,2013-06,29,12,172,5,3,2,53,potential_loyalists
9596,1980,PhD,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,12,2013,2013-12,34,20,664,5,4,4,54,champions
2891,1963,Graduation,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,10,2013,2013-10,51,23,928,3,5,4,35,loyal_customers
4910,1967,Graduation,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,8,2012,2012-08,47,30,2074,1,5,5,15,cant_loose
75,1982,2n Cycle,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,7,2013,2013-07,32,15,467,4,3,3,43,potential_loyalists
10120,1955,Graduation,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,10,2013,2013-10,59,12,257,1,3,3,13,at_risk
6327,1967,Graduation,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,12,2013,2013-12,47,17,1146,1,3,4,13,at_risk
10142,1976,PhD,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,3,2013,2013-03,38,20,689,1,4,4,14,at_risk
9826,1972,PhD,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,9,2012,2012-09,42,22,2114,1,4,5,14,at_risk
1501,1982,PhD,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,8,2012,2012-08,32,44,1717,4,5,5,45,loyal_customers
10767,1989,PhD,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,5,2014,2014-05,25,21,1346,4,4,5,44,loyal_customers
7279,1969,PhD,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,9,2013,2013-09,45,15,1044,5,3,4,53,potential_loyalists
7230,1960,PhD,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,10,2012,2012-10,54,22,493,1,4,3,14,at_risk
143,1970,Graduation,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,8,2013,2013-08,44,13,957,2,3,4,23,at_risk
450,1958,Master,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,7,2013,2013-07,56,12,270,1,3,3,13,at_risk
9316,1952,Basic,13084.0,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,11,2013,2013-11,62,5,29,4,1,1,41,promising
6379,1949,Master,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,5,2013,2013-05,65,9,121,5,2,2,52,potential_loyalists
9239,1961,Master,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,7,2013,2013-07,53,8,126,1,2,2,12,hibernating
8315,1995,Graduation,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,3,2014,2014-03,19,4,23,2,1,1,21,hibernating
2868,1949,PhD,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,4,2013,2013-04,65,8,57,4,2,2,42,potential_loyalists
10888,1961,Graduation,45938.0,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,11,2013,2013-11,53,20,636,3,4,3,34,loyal_customers
1277,1960,Graduation,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,4,2014,2014-04,54,28,1004,4,5,4,45,loyal_customers
9977,1973,Graduation,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,9,2013,2013-09,41,20,734,1,4,4,14,at_risk
10196,1978,Graduation,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,3,2014,2014-03,36,20,614,4,4,3,44,loyal_customers
6384,1978,Graduation,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,2,2014,2014-02,36,21,1453,4,4,5,44,loyal_customers
8029,1988,Master,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,4,2014,2014-04,26,15,1621,4,3,5,43,potential_loyalists
968,1968,Master,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,12,2013,2013-12,46,12,187,4,3,2,43,potential_loyalists
6988,1986,Graduation,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1,2013,2013-01,28,22,1443,1,4,5,14,at_risk
4472,1970,PhD,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,6,2014,2014-06,44,6,57,4,1,2,41,promising
6991,1951,Graduation,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,4,2013,2013-04,63,20,637,1,4,3,14,at_risk
3336,1948,PhD,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,11,2013,2013-11,66,14,948,1,3,4,13,at_risk
4301,1971,Master,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,1,2013,2013-01,43,5,59,5,1,2,51,new_customers
1940,1986,Graduation,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,7,2013,2013-07,28,4,18,4,1,1,41,promising
1272,1965,Master,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,10,2012,2012-10,49,26,903,3,5,4,35,loyal_customers
1388,1975,Graduation,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,2,2013,2013-02,39,8,112,5,2,2,52,potential_loyalists
1044,1953,Graduation,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,5,2013,2013-05,61,20,596,3,4,3,34,loyal_customers
6969,1982,Graduation,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,8,2013,2013-08,32,13,233,2,3,3,23,at_risk
10479,1975,PhD,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,12,2012,2012-12,39,11,1511,2,2,5,22,hibernating
3619,1960,2n Cycle,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,9,2012,2012-09,54,17,1152,5,3,4,53,potential_loyalists
1715,1978,Graduation,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,2,2013,2013-02,36,7,48,3,2,1,32,about_to_sleep
10159,1970,Graduation,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,3,2013,2013-03,44,31,1185,2,5,5,25,cant_loose
1463,1958,Graduation,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,2014,2014-03,56,4,21,5,1,1,51,new_customers
5114,1965,Master,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,12,2012,2012-12,49,16,965,5,3,4,53,potential_loyalists
4990,1954,Graduation,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,5,2013,2013-05,60,21,869,1,4,4,14,at_risk
4329,1984,PhD,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,5,2014,2014-05,30,6,16,3,1,1,31,about_to_sleep
10936,1965,Graduation,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,2,2013,2013-02,49,16,1947,2,3,5,23,at_risk
4692,1976,Graduation,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,8,2012,2012-08,38,12,71,5,3,2,53,potential_loyalists
7212,1966,Graduation,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,6,2014,2014-06,48,6,65,1,1,2,11,hibernating
6086,1955,Graduation,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,11,2013,2013-11,59,24,1380,2,5,5,25,cant_loose
437,1976,Master,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,1,2014,2014-01,38,23,1027,3,5,4,35,loyal_customers
11171,1965,Master,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,10,2013,2013-10,49,21,411,2,4,3,24,at_risk
11101,1991,Graduation,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,4,2013,2013-04,23,26,836,5,5,4,55,champions
5329,1949,PhD,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,9,2013,2013-09,65,4,11,4,1,1,41,promising
610,1953,PhD,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,8,2012,2012-08,61,23,480,2,5,3,25,cant_loose
9384,1978,Graduation,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,6,2013,2013-06,36,23,606,3,5,3,35,loyal_customers
5956,1948,PhD,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,10,2013,2013-10,66,16,284,2,3,3,23,at_risk
10430,1973,Graduation,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,10,2013,2013-10,41,14,1472,4,3,5,43,potential_loyalists
7875,1949,Graduation,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,4,2014,2014-04,65,26,1677,3,5,5,35,loyal_customers
7072,1973,Graduation,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,3,2013,2013-03,41,19,1335,2,4,5,24,at_risk
6255,1952,Master,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,6,2014,2014-06,62,13,334,4,3,3,43,potential_loyalists
6516,1989,Basic,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,3,2013,2013-03,25,4,18,4,1,1,41,promising
5564,1969,Graduation,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,8,2012,2012-08,45,20,1338,4,4,5,44,loyal_customers
5682,1953,PhD,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,3,2013,2013-03,61,30,1099,5,5,4,55,champions
7458,1956,Master,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,3,2013,2013-03,58,8,97,4,2,2,42,potential_loyalists
5237,1950,PhD,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,1,2014,2014-01,64,9,63,2,2,2,22,hibernating
7761,1978,2n Cycle,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,8,2013,2013-08,36,9,109,2,2,2,22,hibernating
5278,1964,Graduation,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,1,2014,2014-01,50,21,902,1,4,4,14,at_risk
3560,1952,Graduation,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,5,2013,2013-05,62,20,1574,3,4,5,34,loyal_customers
7235,1975,2n Cycle,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,12,2013,2013-12,39,9,38,4,2,1,42,potential_loyalists
10548,1995,Graduation,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,3,2014,2014-03,19,24,960,4,5,4,45,loyal_customers
2281,1970,Graduation,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,9,2013,2013-09,44,4,28,4,1,1,41,promising
6974,1972,PhD,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,12,2013,2013-12,42,22,1497,1,4,5,14,at_risk
7938,1958,PhD,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,10,2013,2013-10,56,17,449,1,3,3,13,at_risk
7094,1975,Graduation,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,12,2013,2013-12,39,24,1064,1,5,4,15,cant_loose
3667,1969,Graduation,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,2,2013,2013-02,45,25,1757,5,5,5,55,champions
7723,1979,Graduation,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,5,2014,2014-05,35,21,1440,3,4,5,34,loyal_customers
3870,1978,2n Cycle,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,2,2013,2013-02,36,24,1006,4,5,4,45,loyal_customers
4012,1972,PhD,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,8,2012,2012-08,42,23,1226,3,5,5,35,loyal_customers
5909,1964,Graduation,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,9,2013,2013-09,50,20,1171,4,4,4,44,loyal_customers
6488,1959,PhD,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,4,2014,2014-04,55,8,99,1,2,2,12,hibernating
10270,1981,2n Cycle,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,10,2013,2013-10,33,8,66,5,2,2,52,potential_loyalists
6887,1967,Graduation,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,4,2014,2014-04,47,19,564,4,4,3,44,loyal_customers
6406,1988,Master,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,10,2013,2013-10,26,21,1427,5,4,5,54,champions
7573,1978,PhD,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,5,2013,2013-05,36,6,86,5,1,2,51,new_customers
4508,1952,Graduation,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,5,2014,2014-05,62,19,833,1,4,4,14,at_risk
221,1955,Graduation,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,4,2013,2013-04,59,12,242,1,3,3,13,at_risk
5331,1977,Graduation,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,9,2012,2012-09,37,17,1869,5,3,5,53,potential_loyalists
1911,1987,Graduation,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,9,2012,2012-09,27,29,1364,5,5,5,55,champions
20,1965,2n Cycle,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,9,2013,2013-09,49,8,183,1,2,2,12,hibernating
8786,1956,Master,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,5,2013,2013-05,58,18,450,3,4,3,34,loyal_customers
10582,1979,Graduation,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,7,2013,2013-07,35,21,758,5,4,4,54,champions
1915,1951,PhD,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,12,2013,2013-12,63,20,1507,3,4,5,34,loyal_customers
8897,1965,Graduation,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,4,2013,2013-04,49,25,654,5,5,4,55,champions
2371,1972,Graduation,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,4,2013,2013-04,42,9,81,4,2,2,42,potential_loyalists
4303,1957,PhD,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,12,2012,2012-12,57,1,137,2,1,2,21,hibernating
6825,1953,Graduation,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,3,2013,2013-03,61,4,16,1,1,1,11,hibernating
1072,1965,PhD,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,8,2013,2013-08,49,8,93,2,2,2,22,hibernating
4964,1958,PhD,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1,2014,2014-01,56,18,1158,1,4,4,14,at_risk
2461,1955,Master,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,12,2013,2013-12,59,6,43,2,1,1,21,hibernating
10736,1971,Graduation,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,9,2013,2013-09,43,22,1525,4,4,5,44,loyal_customers
3194,1974,PhD,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,4,2014,2014-04,40,19,1230,1,4,5,14,at_risk
10839,1976,Graduation,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,4,2014,2014-04,38,6,29,3,1,1,31,about_to_sleep
49,1970,Graduation,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,5,2014,2014-05,44,5,25,4,1,1,41,promising
4290,1972,Graduation,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,3,2014,2014-03,42,4,24,5,1,1,51,new_customers
10219,1972,Graduation,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,6,2013,2013-06,42,5,38,4,1,1,41,promising
4211,1986,Basic,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,10,2012,2012-10,28,7,57,5,2,2,52,potential_loyalists
1135,1960,Master,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,2,2014,2014-02,54,12,47,1,3,1,13,at_risk
6299,1968,PhD,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,1,2013,2013-01,46,24,813,4,5,4,45,loyal_customers
10846,1978,Master,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,5,2014,2014-05,36,22,629,4,4,3,44,loyal_customers
347,1976,Graduation,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,9,2012,2012-09,38,17,377,4,3,3,43,potential_loyalists
6543,1945,Master,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1,2013,2013-01,69,14,1612,3,3,5,33,need_attention
10446,1957,PhD,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,11,2012,2012-11,57,17,729,3,3,4,33,need_attention
3479,1950,Graduation,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,7,2013,2013-07,64,6,50,3,1,1,31,about_to_sleep
11075,1978,Graduation,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,10,2013,2013-10,36,15,270,4,3,3,43,potential_loyalists
4442,1961,Graduation,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,4,2013,2013-04,53,9,177,2,2,2,22,hibernating
199,1962,Master,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,1,2013,2013-01,52,13,315,4,3,3,43,potential_loyalists
6722,1954,PhD,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,6,2014,2014-06,60,23,767,1,5,4,15,cant_loose
796,1965,2n Cycle,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,10,2012,2012-10,49,26,1071,5,5,4,55,champions
3749,1973,Graduation,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,3,2013,2013-03,41,24,1580,3,5,5,35,loyal_customers
8523,1968,Graduation,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,12,2013,2013-12,46,10,60,4,2,2,42,potential_loyalists
310,1970,Master,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,12,2013,2013-12,44,21,573,1,4,3,14,at_risk
8629,1956,Graduation,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,3,2013,2013-03,58,5,41,2,1,1,21,hibernating
236,1951,Graduation,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,1,2013,2013-01,63,10,170,2,2,2,22,hibernating
9930,1944,PhD,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,11,2013,2013-11,70,28,1167,5,5,4,55,champions
3483,1958,Graduation,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,4,2013,2013-04,56,25,1526,2,5,5,25,cant_loose
4599,1976,Master,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,11,2013,2013-11,38,21,458,2,4,3,24,at_risk
7326,1971,Master,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,3,2014,2014-03,43,6,63,1,1,2,11,hibernating
7352,1957,Graduation,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,10,2013,2013-10,57,17,405,4,3,3,43,potential_loyalists
2350,1972,Graduation,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,3,2013,2013-03,42,20,1027,1,4,4,14,at_risk
9145,1972,Graduation,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,4,2013,2013-04,42,22,1478,3,4,5,34,loyal_customers
5585,1972,Graduation,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,4,2013,2013-04,42,7,48,5,2,1,52,potential_loyalists
9687,1975,Graduation,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,5,2014,2014-05,39,16,726,5,3,4,53,potential_loyalists
3732,1955,Master,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,2,2013,2013-02,59,27,860,2,5,4,25,cant_loose
6303,1986,PhD,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,11,2013,2013-11,28,22,1497,2,4,5,24,at_risk
11176,1970,PhD,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,5,2014,2014-05,44,18,495,5,4,3,54,champions
2986,1976,Graduation,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,3,2014,2014-03,38,4,20,1,1,1,11,hibernating
7462,1954,Graduation,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,11,2012,2012-11,60,19,570,2,4,3,24,at_risk
3900,1972,Graduation,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,3,2014,2014-03,42,21,769,3,4,4,34,loyal_customers
7034,1978,2n Cycle,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,9,2013,2013-09,36,7,55,4,2,1,42,potential_loyalists
9493,1980,PhD,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,5,2013,2013-05,34,18,1808,5,4,5,54,champions
1143,1972,Graduation,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,8,2013,2013-08,42,7,55,3,2,1,32,about_to_sleep
3855,1963,Graduation,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,4,2013,2013-04,51,8,162,2,2,2,22,hibernating
5536,1959,Graduation,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,5,2013,2013-05,55,20,1957,2,4,5,24,at_risk
